Date,Stored_Lagged_Log_Volume,Expected_Source_Date,Expected_Previous_Day_Log_Volume,Absolute_Difference
2021-04-20,24.90294469946891,2021-04-19,24.902944699484213,1.5301537814593758e-11
2021-04-21,24.940555259360405,2021-04-20,24.940555259375145,1.4740209053343278e-11
2021-04-22,24.72926381238288,2021-04-21,24.729263812401086,1.8207657603852567e-11
2021-04-23,25.03806541665235,2021-04-22,25.03806541666572,1.3368861573326285e-11
2021-04-24,25.18535826348893,2021-04-23,25.185358263500465,1.1535661315065227e-11
2021-04-25,24.61538190317048,2021-04-24,24.615381903190883,2.0403234657351277e-11
2021-04-26,24.55444995970447,2021-04-25,24.554449959726156,2.1685764295398258e-11
2021-04-27,24.788594133389942,2021-04-26,24.7885941334071,1.715605435492762e-11
2021-04-28,24.62419195416704,2021-04-27,24.624191954187268,2.0229151687090052e-11
2021-04-29,24.59447878434556,2021-04-28,24.594478784366395,2.0833113012486137e-11
2021-04-30,24.55383862318793,2021-04-29,24.553838623209625,2.169642243643466e-11
2021-05-01,24.682094791385698,2021-04-30,24.682094791404783,1.908517788251629e-11
2021-05-02,24.480654684090425,2021-05-01,24.480654684113766,2.334132886971929e-11
2021-05-03,24.365509694186677,2021-05-02,24.36550969421287,2.6194157953796093e-11
2021-05-04,24.668977726037333,2021-05-03,24.66897772605667,1.9337420553711127e-11
2021-05-05,24.951043763590512,2021-05-04,24.951043763605096,1.4583889651476056e-11
2021-05-06,24.960863584216867,2021-05-05,24.96086358423131,1.4441781104324036e-11
2021-05-07,24.964927570901033,2021-05-06,24.964927570915414,1.4381384971784428e-11
2021-05-08,24.94913595568148,2021-05-07,24.949135955696093,1.461231136090646e-11
2021-05-09,24.903527826588444,2021-05-08,24.90352782660374,1.5294432387236157e-11
2021-05-10,24.911505796018027,2021-05-09,24.9115057960332,1.517364012215694e-11
2021-05-11,24.996823606406604,2021-05-10,24.996823606420538,1.3933743048255565e-11
2021-05-12,24.839182641552945,2021-05-11,24.839182641569256,1.63105084993731e-11
2021-05-13,25.04362188611435,2021-05-12,25.04362188612765,1.3297807299750275e-11
2021-05-14,25.295097963425903,2021-05-13,25.295097963436245,1.0341949518988258e-11
2021-05-15,24.74391896120366,2021-05-14,24.743918961221603,1.794120407794253e-11
2021-05-16,24.803529180413197,2021-05-15,24.8035291804301,1.6903811683732783e-11
2021-05-17,24.88289663374558,2021-05-16,24.88289663376119,1.56106239046494e-11
2021-05-18,25.03946830372632,2021-05-17,25.03946830373967,1.3351098004932282e-11
2021-05-19,24.751957748000727,2021-05-18,24.751957748018526,1.779909553079051e-11
2021-05-20,25.56238576644706,2021-05-19,25.562385766454973,7.911893362688716e-12
2021-05-21,25.203801431674435,2021-05-20,25.203801431685765,1.1329603921694797e-11
2021-05-22,25.130614360089695,2021-05-21,25.130614360101884,1.2189360631964519e-11
2021-05-23,24.77291412528298,2021-05-22,24.77291412530041,1.7429613308195258e-11
2021-05-24,25.085972975700106,2021-05-23,25.085972975712846,1.2740031252178596e-11
2021-05-25,24.93331103254432,2021-05-24,24.933311032559164,1.4843237750028493e-11
2021-05-26,24.75239459633635,2021-05-25,24.752394596354144,1.779199010343291e-11
2021-05-27,24.661867191163356,2021-05-26,24.661867191182832,1.9475976387184346e-11
2021-05-28,24.489360205546618,2021-05-27,24.489360205569756,2.3138824190027663e-11
2021-05-29,24.73423226761472,2021-05-28,24.734232267632834,1.8115287048203754e-11
2021-05-30,24.535048824231183,2021-05-29,24.53504882425329,2.2108537223175517e-11
2021-05-31,24.177880152308756,2021-05-30,24.177880152340357,3.1601388172930456e-11
2021-06-01,24.387079954766502,2021-05-31,24.387079954792135,2.5632829192545614e-11
2021-06-02,24.26825827203208,2021-06-01,24.26825827206095,2.886935135393287e-11
2021-06-03,24.221918586456898,2021-06-02,24.221918586487135,3.0237146120271063e-11
2021-06-04,24.291692300002502,2021-06-03,24.2916923000307,2.8197888468639576e-11
2021-06-05,24.45690568438459,2021-06-04,24.456905684408497,2.390621034464857e-11
2021-06-06,24.305658402365857,2021-06-05,24.30565840239366,2.780353725029272e-11
2021-06-07,24.087572396097595,2021-06-06,24.08757239613218,3.4585667663122877e-11
2021-06-08,24.24028690378345,2021-06-07,24.240286903813136,2.9686475500056986e-11
2021-06-09,24.633327929881716,2021-06-08,24.633327929901753,2.0037305148434825e-11
2021-06-10,24.711748257865725,2021-06-09,24.711748257884253,1.8527401834944612e-11
2021-06-11,24.497773130974625,2021-06-10,24.497773130997576,2.2950530365051236e-11
2021-06-12,24.379098640705823,2021-06-11,24.379098640731662,2.5838886585916043e-11
2021-06-13,24.358856020510704,2021-06-12,24.358856020537072,2.6368240924057318e-11
2021-06-14,24.42873474295661,2021-06-13,24.428734742981202,2.4591884084657067e-11
2021-06-15,24.487923101737735,2021-06-14,24.487923101760913,2.3177904040494468e-11
2021-06-16,24.56099945159624,2021-06-15,24.560999451617782,2.1543655748246238e-11
2021-06-17,24.392239353477844,2021-06-16,24.392239353503346,2.5501378786429996e-11
2021-06-18,24.336793046385925,2021-06-17,24.33679304641288,2.69544386810594e-11
2021-06-19,24.31234946583688,2021-06-18,24.312349465864504,2.7622348852673895e-11
2021-06-20,24.163917228872883,2021-06-19,24.16391722890493,3.204547738278052e-11
2021-06-21,24.325062112965806,2021-06-20,24.32506211299308,2.7274182912151446e-11
2021-06-22,24.68994819850049,2021-06-21,24.689948198519424,1.893596390800667e-11
2021-06-23,24.80019891280092,2021-06-22,24.80019891281788,1.696065510259359e-11
2021-06-24,24.558777252999853,2021-06-23,24.558777253021443,2.1589841026070644e-11
2021-06-25,24.223504855616625,2021-06-24,24.223504855646816,3.019096084244666e-11
2021-06-26,24.417901299066155,2021-06-25,24.417901299091014,2.4858337610567105e-11
2021-06-27,24.376139428279433,2021-06-26,24.37613942830535,2.5917046286849654e-11
2021-06-28,24.293126392183268,2021-06-27,24.293126392211427,2.815880861817277e-11
2021-06-29,24.246460288721583,2021-06-28,24.24646028875109,2.950883981611696e-11
2021-06-30,24.35825547188117,2021-06-29,24.35825547190755,2.638245177877252e-11
2021-07-01,24.25136121169242,2021-06-30,24.25136121172178,2.935962584160734e-11
2021-07-02,24.35660501941306,2021-07-01,24.35660501943949,2.6428637056596926e-11
2021-07-03,24.37985386335287,2021-07-02,24.379853863378695,2.582467573120084e-11
2021-07-04,23.917191320378013,2021-07-03,23.917191320419025,4.101252670807298e-11
2021-07-05,23.939109385548225,2021-07-04,23.939109385588345,4.012079557469406e-11
2021-07-06,24.00873635315962,2021-07-05,24.00873635319704,3.7420733178805676e-11
2021-07-07,24.000458111072643,2021-07-06,24.000458111110376,3.773337198254012e-11
2021-07-08,23.933949294907748,2021-07-07,23.93394929494808,4.0330405681743287e-11
2021-07-09,24.12147198084758,2021-07-08,24.12147198088101,3.3431035717512714e-11
2021-07-10,24.035122623021447,2021-07-09,24.035122623057898,3.645084234449314e-11
2021-07-11,23.857536411836477,2021-07-10,23.85753641188001,4.353140070634254e-11
2021-07-12,23.724419854746714,2021-07-11,23.724419854796444,4.973088607584941e-11
2021-07-13,23.914626550737314,2021-07-12,23.91462655077843,4.11155554047582e-11
2021-07-14,23.674045548429977,2021-07-13,23.674045548482272,5.2295945351943374e-11
2021-07-15,23.785559484759087,2021-07-14,23.785559484805866,4.6778581008766196e-11
2021-07-16,23.78199752142465,2021-07-15,23.781997521471595,4.694555855166982e-11
2021-07-17,23.888718813873464,2021-07-16,23.88871881391566,4.219558036311355e-11
2021-07-18,23.662164176234793,2021-07-17,23.662164176287714,5.292122295941226e-11
2021-07-19,23.65648349545581,2021-07-18,23.656483495509036,5.3226756335789105e-11
2021-07-20,23.74050465515748,2021-07-19,23.740504655206415,4.89350782117981e-11
2021-07-21,23.865185765649247,2021-07-20,23.86518576569245,4.320099833421409e-11
2021-07-22,24.062695063004444,2021-07-21,24.0626950630399,3.5456082514429e-11
2021-07-23,23.696508633271577,2021-07-22,23.69650863332271,5.113420797897561e-11
2021-07-24,23.839091639000184,2021-07-23,23.839091639044526,4.434141942510905e-11
2021-07-25,23.79895036169826,2021-07-24,23.798950361744417,4.615685611497611e-11
2021-07-26,23.760940371064265,2021-07-25,23.760940371112213,4.794742380909156e-11
2021-07-27,24.65552522288033,2021-07-26,24.65552522289993,1.9600321365942364e-11
2021-07-28,24.281392051791613,2021-07-27,24.281392051820106,2.8492763703980017e-11
2021-07-29,24.37916757187344,2021-07-28,24.379167571899277,2.5835333872237243e-11
2021-07-30,24.025274213535088,2021-07-29,24.025274213571898,3.680966642605199e-11
2021-07-31,24.221976514012944,2021-07-30,24.221976514043178,3.023359340659226e-11
2021-08-01,23.973750607405485,2021-07-31,23.97375060744424,3.8756553522034665e-11
2021-08-02,24.00749627916756,2021-08-01,24.00749627920503,3.746691845663008e-11
2021-08-03,23.965673227421444,2021-08-02,23.965673227460513,3.906919232576911e-11
2021-08-04,23.9886370216001,2021-08-03,23.98863702163828,3.8181013906068983e-11
2021-08-05,23.95693421940953,2021-08-04,23.956934219448936,3.9406700125255156e-11
2021-08-06,24.283886573904965,2021-08-05,24.283886573933387,2.8421709430404007e-11
2021-08-07,24.366794385811406,2021-08-06,24.36679438583757,2.616218353068689e-11
2021-08-08,24.412916547090937,2021-08-07,24.41291654711592,2.4982682589325123e-11
2021-08-09,24.31515698461381,2021-08-08,24.315156984641355,2.7544189151740284e-11
2021-08-10,24.37998564506672,2021-08-09,24.37998564509254,2.581757030384324e-11
2021-08-11,24.236184050016934,2021-08-10,24.23618405004674,2.98072677651362e-11
2021-08-12,24.258985634636304,2021-08-11,24.258985634665443,2.913935759352171e-11
2021-08-13,24.24146434349683,2021-08-12,24.24146434352648,2.965094836326898e-11
2021-08-14,24.180977744017213,2021-08-13,24.180977744048715,3.150191218992404e-11
2021-08-15,24.164047789980497,2021-08-14,24.164047790012532,3.203481924174412e-11
2021-08-16,24.156896798823404,2021-08-15,24.156896798855673,3.226929834454495e-11
2021-08-17,24.21298912231783,2021-08-16,24.212989122348336,3.05071523598599e-11
2021-08-18,24.23335835811699,2021-08-17,24.233358358146887,2.9896085607106215e-11
2021-08-19,24.195049759640455,2021-08-18,24.195049759671516,3.106137569375278e-11
2021-08-20,24.3396905135232,2021-08-19,24.33969051355008,2.688338440748339e-11
2021-08-21,24.270203413597304,2021-08-20,24.270203413626117,2.8812507935072063e-11
2021-08-22,24.42666943596159,2021-08-21,24.426669435986227,2.4638069362481474e-11
2021-08-23,23.95687165593603,2021-08-22,23.956871655975444,3.941380555261276e-11
2021-08-24,24.258558519011373,2021-08-23,24.258558519040523,2.915001573455811e-11
2021-08-25,24.28888012942972,2021-08-24,24.288880129458,2.8279600883251987e-11
2021-08-26,24.208998892575657,2021-08-25,24.20899889260629,3.063149733861792e-11
2021-08-27,24.20961744228939,2021-08-26,24.20961744232,3.0610181056545116e-11
2021-08-28,24.26454618176988,2021-08-27,24.264546181798856,2.8975932764296886e-11
2021-08-29,24.075556666701345,2021-08-28,24.07555666673635,3.5004887877221336e-11
2021-08-30,23.97710912115549,2021-08-29,23.977109121194115,3.8625103115919046e-11
2021-08-31,24.18420924330882,2021-08-30,24.18420924334022,3.139888349323883e-11
2021-09-01,24.270880168001227,2021-08-31,24.270880168030022,2.879474436667806e-11
2021-09-02,24.39039544685475,2021-09-01,24.3903954468803,2.5551116777933203e-11
2021-09-03,24.399770799858075,2021-09-02,24.399770799883388,2.531308496145357e-11
2021-09-04,24.489249368702374,2021-09-03,24.489249368725524,2.3149482331064064e-11
2021-09-05,24.34684188531311,2021-09-04,24.3468418853398,2.6687985155149363e-11
2021-09-06,24.1351616629214,2021-09-05,24.135161662954378,3.297628836662625e-11
2021-09-07,24.383851403196697,2021-09-06,24.38385140322241,2.5710988893479225e-11
2021-09-08,24.900879583594165,2021-09-07,24.9008795836095,1.5333512237702962e-11
2021-09-09,24.615244540632663,2021-09-08,24.615244540653066,2.0403234657351277e-11
2021-09-10,24.378398650135377,2021-09-09,24.378398650161234,2.5856650154310046e-11
2021-09-11,24.39078545015967,2021-09-10,24.39078545018521,2.55404586368968e-11
2021-09-12,24.264220385465077,2021-09-11,24.264220385494063,2.8986590905333287e-11
2021-09-13,24.05124644474273,2021-09-12,24.051246444778595,3.586464458749106e-11
2021-09-14,24.43610454341758,2021-09-13,24.436104543441992,2.4410695687038242e-11
2021-09-15,24.37786831236904,2021-09-14,24.37786831239491,2.5870861009025248e-11
2021-09-16,24.14048407873497,2021-09-15,24.140484078767777,3.2805758110043826e-11
2021-09-17,24.18160865795323,2021-09-16,24.181608657984718,3.148770133520884e-11
2021-09-18,24.0811281283165,2021-09-17,24.08112812835131,3.480948862488731e-11
2021-09-19,24.075820109411023,2021-09-18,24.075820109446017,3.4994229736184934e-11
2021-09-20,24.017906530339967,2021-09-19,24.01790653037705,3.708322537931963e-11
2021-09-21,24.505404406187058,2021-09-20,24.505404406209827,2.276934196743241e-11
2021-09-22,24.60896725052161,2021-09-21,24.608967250542143,2.0534685063466895e-11
2021-09-23,24.364521813754543,2021-09-22,24.364521813780765,2.6222579663226497e-11
2021-09-24,24.256779085322368,2021-09-23,24.25677908535157,2.920330643974012e-11
2021-09-25,24.480722809626883,2021-09-24,24.480722809650224,2.334132886971929e-11
2021-09-26,24.176572226018436,2021-09-25,24.176572226050077,3.164046802339726e-11
2021-09-27,24.146264568597687,2021-09-26,24.1462645686303,3.26139115713886e-11
2021-09-28,24.15660860992695,2021-09-27,24.156608609959225,3.227640377190255e-11
2021-09-29,24.131602359192215,2021-09-28,24.131602359225315,3.310063334538427e-11
2021-09-30,24.1443429640095,2021-09-29,24.144342964042178,3.267786041760701e-11
2021-10-01,24.161813013614942,2021-09-30,24.161813013647052,3.210942622899893e-11
2021-10-02,24.480986454620233,2021-10-01,24.48098645464357,2.333777615604049e-11
2021-10-03,24.14473457564164,2021-10-02,24.144734575674306,3.2667202276570606e-11
2021-10-04,24.005608954854686,2021-10-03,24.005608954892228,3.7541525443884893e-11
2021-10-05,24.2313178076427,2021-10-04,24.231317807672653,2.9952929025967023e-11
2021-10-06,24.30327596661547,2021-10-05,24.303275966643344,2.787459152386873e-11
2021-10-07,24.615794662930647,2021-10-06,24.615794662951043,2.0396129229993676e-11
2021-10-08,24.3289772574918,2021-10-07,24.328977257518968,2.716760150178743e-11
2021-10-09,24.27290833617014,2021-10-08,24.272908336198874,2.873434823413845e-11
2021-10-10,24.204235471681784,2021-10-09,24.20423547171256,3.077715859944874e-11
2021-10-11,24.400269865592033,2021-10-10,24.400269865617332,2.5298874106738367e-11
2021-10-12,24.47599603740693,2021-10-11,24.47599603743038,2.3451462993762107e-11
2021-10-13,24.438878720960822,2021-10-12,24.438878720985166,2.4343194127141032e-11
2021-10-14,24.45338926332747,2021-10-13,24.453389263351458,2.3987922759260982e-11
2021-10-15,24.323745442389885,2021-10-14,24.3237454424172,2.731326276261825e-11
2021-10-16,24.67027139104839,2021-10-15,24.670271391067704,1.9312551557959523e-11
2021-10-17,24.25698055416347,2021-10-16,24.256980554192666,2.9196201012382517e-11
2021-10-18,24.091677165601805,2021-10-17,24.09167716563625,3.4443559115970857e-11
2021-10-19,24.36231308862633,2021-10-18,24.362313088652602,2.6272317654729704e-11
2021-10-20,24.42385635670193,2021-10-19,24.42385635672664,2.4709123636057484e-11
2021-10-21,24.431677185192004,2021-10-20,24.431677185216518,2.4513724383723456e-11
2021-10-22,24.54990787452713,2021-10-21,24.549907874548914,2.1785240278404672e-11
2021-10-23,24.37221047514637,2021-10-22,24.37221047517239,2.602007498353487e-11
2021-10-24,24.01474306664263,2021-10-23,24.014743066679827,3.7196912217041245e-11
2021-10-25,24.0307451796817,2021-10-24,24.030745179718306,3.660716174636036e-11
2021-10-26,24.159344775262465,2021-10-25,24.159344775294652,3.218758592993254e-11
2021-10-27,24.27514977921142,2021-10-26,24.275149779240092,2.8670399387920042e-11
2021-10-28,24.499631234223553,2021-10-27,24.499631234246458,2.290434508722683e-11
2021-10-29,24.535625030687193,2021-10-28,24.53562503070929,2.2097879082139116e-11
2021-10-30,24.33030818894654,2021-10-29,24.33030818897367,2.7132074364999426e-11
2021-10-31,24.193925181441635,2021-10-30,24.19392518147273,3.1093350116861984e-11
2021-11-01,24.19651097247165,2021-10-31,24.196510972502665,3.101519041592837e-11
2021-11-02,24.310958631705024,2021-11-01,24.31095863173269,2.76649814168195e-11
2021-11-03,24.354162981508576,2021-11-02,24.35416298153507,2.6492585902815335e-11
2021-11-04,24.31024355107457,2021-11-03,24.310243551102253,2.7682744985213503e-11
2021-11-05,24.2080641084678,2021-11-04,24.20806410849846,3.065991904804832e-11
2021-11-06,24.144432578605382,2021-11-05,24.144432578638057,3.267430770392821e-11
2021-11-07,24.093829914217295,2021-11-06,24.093829914251664,3.4368952128716046e-11
2021-11-08,23.931151664496312,2021-11-07,23.931151664536756,4.04440925194649e-11
2021-11-09,24.439896838141387,2021-11-08,24.439896838165705,2.431832513138943e-11
2021-11-10,24.46942294675876,2021-11-09,24.469422946782366,2.360778239562933e-11
2021-11-11,24.60957769300066,2021-11-10,24.60957769302118,2.0520474208751693e-11
2021-11-12,24.303463522699214,2021-11-11,24.30346352272709,2.787459152386873e-11
2021-11-13,24.309140162826168,2021-11-12,24.309140162853883,2.7714719408322708e-11
2021-11-14,24.140147205250297,2021-11-13,24.140147205283107,3.2809310823722626e-11
2021-11-15,23.947013462936447,2021-11-14,23.947013462976255,3.980815677095961e-11
2021-11-16,24.142917340609458,2021-11-15,24.14291734064218,3.2724045695431414e-11
2021-11-17,24.570095933134457,2021-11-16,24.5700959331558,2.134470378223341e-11
2021-11-18,24.391391231010537,2021-11-17,24.39139123103606,2.55226950685028e-11
2021-11-19,24.446265004162928,2021-11-18,24.44626500418709,2.4162005729522207e-11
2021-11-20,24.37916765137754,2021-11-19,24.379167651403378,2.5838886585916043e-11
2021-11-21,24.14505850104972,2021-11-20,24.145058501082374,3.2652991421855404e-11
2021-11-22,23.98609912364766,2021-11-21,23.98609912368594,3.82804898890754e-11
2021-11-23,24.279645417180248,2021-11-22,24.279645417208787,2.8538948981804424e-11
2021-11-24,24.3472281355565,2021-11-23,24.347228135583173,2.667377430043416e-11
2021-11-25,24.32428537568201,2021-11-24,24.3242853757093,2.7291946480545448e-11
2021-11-26,24.25794508390663,2021-11-25,24.257945083935798,2.916777930295211e-11
2021-11-27,24.456419277897403,2021-11-26,24.45641927792132,2.3916868485684972e-11
2021-11-28,24.142985867408463,2021-11-27,24.142985867441187,3.2724045695431414e-11
2021-11-29,24.059636170766723,2021-11-28,24.05963617080229,3.5566216638471815e-11
2021-11-30,24.200523865499083,2021-11-29,24.200523865529973,3.0890845437170356e-11
