Date,Gold_Price,Gold_Return,Lagged_Gold_Return
2021-10-06,1760.5,0.0005113629953223071,-0.0037438217890526193
2021-10-07,1757.9000244140625,-0.001477930901064451,0.0005113629953223071
2021-10-08,1756.300048828125,-0.0009105774646536376,-0.001477930901064451
2021-10-11,1754.5999755859375,-0.000968454449423833,-0.0009105774646536376
2021-10-12,1758.300048828125,0.00210656414060376,-0.000968454449423833
2021-10-13,1793.699951171875,0.019933037412385866,0.00210656414060376
2021-10-14,1796.699951171875,0.0016711234290114187,0.019933037412385866
2021-10-15,1767.199951171875,-0.01655527628627928,0.0016711234290114187
2021-10-18,1764.800048828125,-0.001358948308654003,-0.01655527628627928
2021-10-19,1769.699951171875,0.0027726159189181846,-0.001358948308654003
2021-10-20,1784.0999755859375,0.008104059610460861,0.0027726159189181846
2021-10-21,1781.199951171875,-0.0016268056619152453,0.008104059610460861
2021-10-22,1795.5,0.00799626763164088,-0.0016268056619152453
2021-10-25,1806.0,0.005830920310793144,0.00799626763164088
2021-10-26,1792.699951171875,-0.0073916189533362806,0.005830920310793144
2021-10-27,1797.9000244140625,0.0028964946878651475,-0.0073916189533362806
2021-10-28,1801.5999755859375,0.0020558146825891866,0.0028964946878651475
2021-10-29,1783.0,-0.0103778065309083,0.0020558146825891866
2021-11-01,1795.0999755859375,0.006763378213492534,-0.0103778065309083
2021-11-02,1788.699951171875,-0.003571645375540873,0.006763378213492534
2021-11-03,1763.5999755859375,-0.014131911060620329,-0.003571645375540873
2021-11-04,1793.0,0.01653303396466099,-0.014131911060620329
2021-11-05,1816.4000244140625,0.012966339059569584,0.01653303396466099
2021-11-08,1827.4000244140625,0.006037671259816749,0.012966339059569584
2021-11-09,1830.199951171875,0.0015310188776383894,0.006037671259816749
2021-11-10,1847.5999755859375,0.009462262540359543,0.0015310188776383894
2021-11-11,1863.199951171875,0.00840792702102006,0.009462262540359543
2021-11-12,1867.9000244140625,0.0025194048720461265,0.00840792702102006
2021-11-15,1866.0999755859375,-0.0009641397790913792,0.0025194048720461265
2021-11-16,1853.5999755859375,-0.006720997509486058,-0.0009641397790913792
2021-11-17,1869.699951171875,0.008648283108735479,-0.006720997509486058
2021-11-18,1861.0,-0.004663986413490948,0.008648283108735479
2021-11-19,1851.199951171875,-0.005279926579310966,-0.004663986413490948
2021-11-22,1806.0,-0.02471959608600904,-0.005279926579310966
2021-11-23,1783.5,-0.012536729177984571,-0.02471959608600904
2021-11-24,1784.0999755859375,0.0003363468974658657,-0.012536729177984571
2021-11-26,1785.300048828125,0.0006724229725988722,0.0003363468974658657
2021-11-29,1782.300048828125,-0.00168180324307445,0.0006724229725988722
2021-11-30,1773.5999755859375,-0.0048933268890934195,-0.00168180324307445
2021-12-01,1781.5999755859375,0.00450045770286688,-0.0048933268890934195
2021-12-02,1760.699951171875,-0.011800393739534874,0.00450045770286688
2021-12-03,1782.0,0.012024899530579426,-0.011800393739534874
2021-12-06,1777.5,-0.0025284463533586377,0.012024899530579426
2021-12-07,1782.5999755859375,0.0028650763234604835,-0.0025284463533586377
2021-12-08,1783.4000244140625,0.0004487093895392277,0.0028650763234604835
2021-12-09,1774.5999755859375,-0.004946636746660119,0.0004487093895392277
2021-12-10,1782.9000244140625,0.004666234090444804,-0.004946636746660119
2021-12-13,1786.300048828125,0.001905203055442121,0.004666234090444804
2021-12-14,1770.4000244140625,-0.008940945262643642,0.001905203055442121
2021-12-15,1762.5999755859375,-0.00441554571258348,-0.008940945262643642
2021-12-16,1796.5999755859375,0.019105998391674383,-0.00441554571258348
2021-12-17,1803.800048828125,0.003999601595126616,0.019105998391674383
2021-12-20,1793.699951171875,-0.0056150794682417494,0.003999601595126616
2021-12-21,1787.9000244140625,-0.0032387379200195265,-0.0056150794682417494
2021-12-22,1801.5999755859375,0.007633384981113343,-0.0032387379200195265
2021-12-23,1811.199951171875,0.005314436655823481,0.007633384981113343
2021-12-27,1808.0999755859375,-0.001713025395370446,0.005314436655823481
2021-12-28,1810.199951171875,0.0011607527646842581,-0.001713025395370446
2021-12-29,1805.0999755859375,-0.0028213310498173137,0.0011607527646842581
2021-12-30,1812.699951171875,0.004201441162821637,-0.0028213310498173137
2021-12-31,1827.5,0.00813149309174338,0.004201441162821637
2022-01-03,1799.4000244140625,-0.015495623073024625,0.00813149309174338
2022-01-04,1814.0,0.00808106212417286,-0.015495623073024625
2022-01-05,1824.5999755859375,0.005826419855790741,0.00808106212417286
2022-01-06,1788.699951171875,-0.019871699829780518,0.005826419855790741
2022-01-07,1797.0,0.0046295360824668225,-0.019871699829780518
2022-01-10,1798.4000244140625,0.0007787864912479449,0.0046295360824668225
2022-01-11,1818.5999755859375,0.011169566592358682,0.0007787864912479449
2022-01-12,1827.199951171875,0.004717752871602087,0.011169566592358682
2022-01-13,1821.199951171875,-0.0032891160891035777,0.004717752871602087
2022-01-14,1816.5,-0.0025840249884074937,-0.0032891160891035777
2022-01-18,1812.300048828125,-0.002314788905823573,-0.0025840249884074937
2022-01-19,1843.0999755859375,0.016852139555948643,-0.002314788905823573
2022-01-20,1842.5,-0.00032557824789001627,0.016852139555948643
2022-01-21,1831.800048828125,-0.00582422843878814,-0.00032557824789001627
2022-01-24,1841.699951171875,0.005389914964327385,-0.00582422843878814
2022-01-25,1852.699951171875,0.005954976611818967,0.005389914964327385
2022-01-26,1829.9000244140625,-0.01238267432546163,0.005954976611818967
2022-01-27,1793.300048828125,-0.02020380869292505,-0.01238267432546163
2022-01-28,1784.9000244140625,-0.004695120268889005,-0.02020380869292505
2022-01-31,1795.0,0.005642617008805025,-0.004695120268889005
2022-02-01,1800.300048828125,0.002948322863412963,0.005642617008805025
2022-02-02,1809.199951171875,0.0049313868291021275,0.002948322863412963
2022-02-03,1803.0,-0.0034327874115770577,0.0049313868291021275
2022-02-04,1806.5999755859375,0.0019946679986083213,-0.0034327874115770577
2022-02-07,1820.5999755859375,0.007719491459363494,0.0019946679986083213
2022-02-08,1826.5999755859375,0.003290198230438897,0.007719491459363494
2022-02-09,1835.199951171875,0.004697138876945367,0.003290198230438897
2022-02-10,1836.199951171875,0.0005447513489833872,0.004697138876945367
2022-02-11,1840.800048828125,0.002502094128990784,0.0005447513489833872
2022-02-14,1868.0,0.014668053542140463,0.002502094128990784
2022-02-15,1854.800048828125,-0.007091439946204802,0.014668053542140463
2022-02-16,1870.199951171875,0.008268451050258554,-0.007091439946204802
2022-02-17,1900.699951171875,0.016176862774401283,0.008268451050258554
2022-02-18,1898.5999755859375,-0.0011054540785265011,0.016176862774401283
2022-02-22,1906.0999755859375,0.003942497337925904,-0.0011054540785265011
2022-02-23,1909.199951171875,0.0016250236299235957,0.003942497337925904
2022-02-24,1925.0999755859375,0.008293621186042542,0.0016250236299235957
2022-02-25,1886.5,-0.020254641338243038,0.008293621186042542
2022-02-28,1899.4000244140625,0.006814799258052393,-0.020254641338243038
2022-03-01,1942.4000244140625,0.022386274771780384,0.006814799258052393
2022-03-02,1920.9000244140625,-0.011130495531632012,0.022386274771780384
2022-03-03,1934.4000244140625,0.007003374578962224,-0.011130495531632012
2022-03-04,1965.0999755859375,0.015745908688366235,0.007003374578962224
2022-03-07,1993.9000244140625,0.014549409887335826,0.015745908688366235
2022-03-08,2040.0999755859375,0.022906282220362194,0.014549409887335826
2022-03-09,1985.9000244140625,-0.026926590113771603,0.022906282220362194
2022-03-10,1998.0999755859375,0.00612449262362708,-0.026926590113771603
2022-03-11,1982.699951171875,-0.007737189270018215,0.00612449262362708
2022-03-14,1959.5999755859375,-0.011719169211706966,-0.007737189270018215
2022-03-15,1928.5,-0.015997859657440227,-0.011719169211706966
2022-03-16,1908.0,-0.010686925640050688,-0.015997859657440227
2022-03-17,1942.0999755859375,0.017714276252213116,-0.010686925640050688
2022-03-18,1928.199951171875,-0.007182949353329487,0.017714276252213116
2022-03-21,1928.5999755859375,0.00020743851021229863,-0.007182949353329487
2022-03-22,1920.699951171875,-0.004104660928568712,0.00020743851021229863
2022-03-23,1936.5999755859375,0.008244168082008863,-0.004104660928568712
2022-03-24,1961.5999755859375,0.012826608725129677,0.008244168082008863
2022-03-25,1953.800048828125,-0.0039842350856929614,0.012826608725129677
2022-03-28,1939.5999755859375,-0.007294465566171339,-0.0039842350856929614
2022-03-29,1912.0,-0.014331939032686957,-0.007294465566171339
2022-03-30,1933.5,0.011182017436005276,-0.014331939032686957
2022-03-31,1949.199951171875,0.00808717487165785,0.011182017436005276
2022-04-01,1919.0999755859375,-0.015562693516428947,0.00808717487165785
2022-04-04,1929.199951171875,0.005249070482197901,-0.015562693516428947
2022-04-05,1922.9000244140625,-0.003270908031756635,0.005249070482197901
2022-04-06,1918.4000244140625,-0.0023429578535094993,-0.003270908031756635
2022-04-07,1933.800048828125,0.007995486299766241,-0.0023429578535094993
2022-04-08,1941.5999755859375,0.004025358538914993,0.007995486299766241
2022-04-11,1944.300048828125,0.0013896773770587837,0.004025358538914993
2022-04-12,1972.0999755859375,0.014196912221042413,0.0013896773770587837
2022-04-13,1981.0,0.004502815262256247,0.014196912221042413
2022-04-14,1970.9000244140625,-0.0051114641128363805,0.004502815262256247
2022-04-18,1982.9000244140625,0.006070128331346491,-0.0051114641128363805
2022-04-19,1955.699951171875,-0.013812271285541397,0.006070128331346491
2022-04-20,1952.300048828125,-0.001739970932198888,-0.013812271285541397
2022-04-21,1944.9000244140625,-0.0037976152973985644,-0.001739970932198888
2022-04-22,1931.0,-0.007172570973407727,-0.0037976152973985644
2022-04-25,1893.199951171875,-0.019769510187740744,-0.007172570973407727
2022-04-26,1901.4000244140625,0.0043219765242018485,-0.019769510187740744
2022-04-27,1885.9000244140625,-0.008185296301079753,0.0043219765242018485
2022-04-28,1888.699951171875,0.0014835623851351678,-0.008185296301079753
2022-04-29,1909.300048828125,0.010847972444223454,0.0014835623851351678
2022-05-02,1861.800048828125,-0.02519292038456543,0.010847972444223454
2022-05-03,1868.800048828125,0.0037527518532821575,-0.02519292038456543
2022-05-04,1867.0,-0.0009636752202483986,0.0037527518532821575
2022-05-05,1874.0,0.003742319256644968,-0.0009636752202483986
2022-05-06,1881.199951171875,0.003834661316685816,0.003742319256644968
2022-05-09,1857.0999755859375,-0.012893727062383077,0.003834661316685816
2022-05-10,1839.9000244140625,-0.00930488248338918,-0.012893727062383077
2022-05-11,1852.5999755859375,0.006878809072376239,-0.00930488248338918
2022-05-12,1823.800048828125,-0.015667781369351496,0.006878809072376239
2022-05-13,1807.4000244140625,-0.009032901296614637,-0.015667781369351496
2022-05-16,1813.5,0.003369317747265814,-0.009032901296614637
2022-05-17,1818.199951171875,0.0025882941096002548,0.003369317747265814
2022-05-18,1815.9000244140625,-0.0012657478221988101,0.0025882941096002548
2022-05-19,1841.199951171875,0.013836280412998598,-0.0012657478221988101
2022-05-20,1841.800048828125,0.00032587437499885286,0.013836280412998598
2022-05-23,1847.800048828125,0.003252387863293797,0.00032587437499885286
2022-05-24,1865.0999755859375,0.009318889191803466,0.003252387863293797
2022-05-25,1846.199951171875,-0.01018521174530886,0.009318889191803466
2022-05-26,1847.4000244140625,0.0006498122657287857,-0.01018521174530886
2022-05-27,1851.300048828125,0.0021088629963046065,0.0006498122657287857
2022-05-31,1842.699951171875,-0.004656260527504244,0.0021088629963046065
2022-06-01,1843.300048828125,0.00032560914897010034,-0.004656260527504244
2022-06-02,1866.5,0.0125075493629948,0.00032560914897010034
2022-06-03,1845.4000244140625,-0.011368949980497233,0.0125075493629948
2022-06-06,1839.199951171875,-0.003365401473737211,-0.011368949980497233
2022-06-07,1847.5,0.004502705921952788,-0.003365401473737211
2022-06-08,1851.9000244140625,0.0023787784288539122,0.004502705921952788
2022-06-09,1848.800048828125,-0.001675345880327806,0.0023787784288539122
2022-06-10,1871.5,0.012203441973600668,-0.001675345880327806
2022-06-13,1828.0,-0.02351777533038834,0.012203441973600668
2022-06-14,1809.5,-0.01017190901029815,-0.02351777533038834
2022-06-15,1815.300048828125,0.00320020619069026,-0.01017190901029815
2022-06-16,1845.699951171875,0.016607812663686532,0.00320020619069026
2022-06-17,1835.5999755859375,-0.00548719263781298,0.016607812663686532
2022-06-21,1834.5999755859375,-0.0005449294523729552,-0.00548719263781298
2022-06-22,1834.300048828125,-0.00016349682819632593,-0.0005449294523729552
2022-06-23,1825.699951171875,-0.004699515565206118,-0.00016349682819632593
2022-06-24,1826.5,0.0004381188607517011,-0.004699515565206118
2022-06-27,1820.9000244140625,-0.003070669489849738,0.0004381188607517011
2022-06-28,1817.5,-0.001868967337812985,-0.003070669489849738
2022-06-29,1813.699951171875,-0.0020929997061283,-0.001868967337812985
2022-06-30,1804.0999755859375,-0.005307091775332891,-0.0020929997061283
2022-07-01,1798.9000244140625,-0.0028864583859110646,-0.005307091775332891
2022-07-05,1761.800048828125,-0.02083933914969923,-0.0028864583859110646
2022-07-06,1734.9000244140625,-0.015386252486003978,-0.02083933914969923
2022-07-07,1737.9000244140625,0.0017277129141139384,-0.015386252486003978
2022-07-08,1740.5999755859375,0.0015523655104664287,0.0017277129141139384
2022-07-11,1730.0,-0.006108458837354837,0.0015523655104664287
2022-07-12,1723.300048828125,-0.003880322870210738,-0.006108458837354837
2022-07-13,1734.199951171875,0.0063050981654516405,-0.003880322870210738
2022-07-14,1704.5,-0.017274371209107783,0.0063050981654516405
2022-07-15,1702.4000244140625,-0.0012327780896654707,-0.017274371209107783
2022-07-18,1709.199951171875,0.003986361713753098,-0.0012327780896654707
2022-07-19,1710.0,0.0004679742946601952,0.003986361713753098
2022-07-20,1699.5,-0.006159280360534849,0.0004679742946601952
2022-07-21,1712.699951171875,0.007736953992708003,-0.006159280360534849
2022-07-22,1727.0999755859375,0.008372643085123987,0.007736953992708003
2022-07-25,1719.0,-0.004700960831153482,0.008372643085123987
2022-07-26,1717.699951171875,-0.000756568166326809,-0.004700960831153482
2022-07-27,1719.0999755859375,0.0008147256292718839,-0.000756568166326809
2022-07-28,1750.300048828125,0.017986345847998488,0.0008147256292718839
2022-07-29,1762.9000244140625,0.007172964446712137,0.017986345847998488
2022-08-01,1769.0,0.003454221019280375,0.007172964446712137
2022-08-02,1771.0999755859375,0.001186393518112395,0.003454221019280375
2022-08-03,1758.0,-0.007424009432775246,0.001186393518112395
2022-08-04,1788.5,0.01720048045395003,-0.007424009432775246
2022-08-05,1772.9000244140625,-0.008760642024044224,0.01720048045395003
2022-08-08,1786.800048828125,0.007809700130070115,-0.008760642024044224
2022-08-09,1794.0,0.004021425813643075,0.007809700130070115
2022-08-10,1795.5999755859375,0.0008914506924313416,0.004021425813643075
2022-08-11,1789.699951171875,-0.003291233570665182,0.0008914506924313416
2022-08-12,1798.5999755859375,0.004960590165981755,-0.003291233570665182
2022-08-15,1781.4000244140625,-0.009608985203734186,0.004960590165981755
