Date,DXY,DXY_Return,Lagged_DXY_Return
2021-03-01,91.039,0.0017590347437421887,0.00823149946812543
2021-03-02,90.785,-0.002793912412287143,0.0017590347437421887
2021-03-03,90.947,0.0017828455407992885,-0.002793912412287143
2021-03-04,91.631,0.007492723110432577,0.0017828455407992885
2021-03-05,91.977,0.0037689034199688697,0.007492723110432577
2021-03-08,92.313,0.00364643086766232,0.0037689034199688697
2021-03-09,91.958,-0.003853025589358398,0.00364643086766232
2021-03-10,91.823,-0.0014691401644533562,-0.003853025589358398
2021-03-11,91.42,-0.00439853800408336,-0.0014691401644533562
2021-03-12,91.679,0.0028290724989808082,-0.00439853800408336
2021-03-15,91.833,0.0016783647516273275,0.0028290724989808082
2021-03-16,91.865,0.0003483979174915799,0.0016783647516273275
2021-03-17,91.442,-0.004615216558370641,0.0003483979174915799
2021-03-18,91.862,0.004582559409445705,-0.004615216558370641
2021-03-19,91.919,0.0006203035333108109,0.004582559409445705
2021-03-22,91.742,-0.0019274647834654152,0.0006203035333108109
2021-03-23,92.336,0.006453808295992158,-0.0019274647834654152
2021-03-24,92.528,0.002077203447251974,0.006453808295992158
2021-03-25,92.528,0.0,0.002077203447251974
2021-03-26,92.766,0.002568891932650052,0.0
2021-03-29,92.944,0.0019169679016640703,0.002568891932650052
2021-03-30,93.297,0.003790791745323573,0.0019169679016640703
2021-03-31,93.232,-0.0006969425947817852,0.003790791745323573
2021-04-01,92.929,-0.0032552496770577822,-0.0006969425947817852
2021-04-02,93.022,0.0010002635936789787,-0.0032552496770577822
2021-04-05,92.595,-0.004600879803370611,0.0010002635936789787
2021-04-06,92.335,-0.0028118766161329555,-0.004600879803370611
2021-04-07,92.455,0.0012987717611135916,-0.0028118766161329555
2021-04-08,92.059,-0.004292363809841976,0.0012987717611135916
2021-04-09,92.163,0.0011290726519992134,-0.004292363809841976
2021-04-12,92.138,-0.00027129532833054695,0.0011290726519992134
2021-04-13,91.852,-0.003108867116152315,-0.00027129532833054695
2021-04-14,91.69,-0.0017652639948145068,-0.003108867116152315
2021-04-15,91.69,0.0,-0.0017652639948145068
2021-04-16,91.556,-0.001462515131407469,0.0
2021-04-19,91.069,-0.005333345975362505,-0.001462515131407469
2021-04-20,91.241,0.0018868965063033758,-0.005333345975362505
2021-04-21,91.155,-0.0009430032059144998,0.0018868965063033758
2021-04-22,91.333,0.001950813822835788,-0.0009430032059144998
2021-04-23,90.859,-0.0052033137507820236,0.001950813822835788
2021-04-26,90.807,-0.0005724791806960572,-0.0052033137507820236
2021-04-27,90.909,0.0011226310364806072,-0.0005724791806960572
2021-04-28,90.609,-0.003305460319656047,0.0011226310364806072
2021-04-29,90.614,5.5180633818783546e-05,-0.003305460319656047
2021-04-30,91.28,0.007322979056390747,5.5180633818783546e-05
2021-05-03,90.945,-0.00367677736201653,0.007322979056390747
2021-05-04,91.288,0.003764415940574851,-0.00367677736201653
2021-05-05,91.308,0.00021906285000758866,0.003764415940574851
2021-05-06,90.951,-0.003917507026473545,0.00021906285000758866
2021-05-07,90.233,-0.007925686136929072,-0.003917507026473545
2021-05-10,90.212,-0.0002327579051213521,-0.007925686136929072
2021-05-11,90.141,-0.0007873448588912588,-0.0002327579051213521
2021-05-12,90.713,0.006325565453619877,-0.0007873448588912588
2021-05-13,90.752,0.0004298349610168584,0.006325565453619877
2021-05-14,90.321,-0.004760519944585327,0.0004298349610168584
2021-05-17,90.164,-0.001739757205308405,-0.004760519944585327
2021-05-18,89.75,-0.004602206951325608,-0.001739757205308405
2021-05-19,90.191,0.004901616451496958,-0.004602206951325608
2021-05-20,89.808,-0.0042555856200416475,0.004901616451496958
2021-05-21,90.017,0.002324483182050297,-0.0042555856200416475
2021-05-24,89.844,-0.0019237083453454314,0.002324483182050297
2021-05-25,89.639,-0.0022843399000951935,-0.0019237083453454314
2021-05-26,90.042,0.004485735005454289,-0.0022843399000951935
2021-05-27,89.971,-0.0007888319585994311,0.004485735005454289
2021-05-28,90.031,0.0006666592840322318,-0.0007888319585994311
2021-05-31,90.031,0.0,0.0006666592840322318
2021-06-01,89.831,-0.002223928149702898,0.0
2021-06-02,89.909,0.0008679203838474308,-0.002223928149702898
2021-06-03,90.512,0.006684390899315233,0.0008679203838474308
2021-06-04,90.136,-0.0041627977389350965,0.006684390899315233
2021-06-07,89.95,-0.0020656804653226453,-0.0041627977389350965
2021-06-08,90.076,0.0013997980355510155,-0.0020656804653226453
2021-06-09,90.12,0.0004883571319505248,0.0013997980355510155
2021-06-10,90.075,-0.0004994589298867915,0.0004883571319505248
2021-06-11,90.555,0.005314744282342248,-0.0004994589298867915
2021-06-14,90.522,-0.00036448583050682705,0.005314744282342248
2021-06-15,90.536,0.0001546465776479252,-0.00036448583050682705
2021-06-16,91.129,0.006528523449391052,0.0001546465776479252
2021-06-17,91.889,0.00830524176355193,0.006528523449391052
2021-06-18,92.225,0.003649916606155595,0.00830524176355193
2021-06-21,91.899,-0.0035410955731189054,0.003649916606155595
2021-06-22,91.756,-0.001557268017738884,-0.0035410955731189054
2021-06-23,91.802,0.0005012039896158489,-0.001557268017738884
2021-06-24,91.814,0.00013070756379699895,0.0005012039896158489
2021-06-25,91.851,0.00040290747285054207,0.00013070756379699895
2021-06-28,91.887,0.0003918623307174109,0.00040290747285054207
2021-06-29,92.049,0.0017614827101610573,0.0003918623307174109
2021-06-30,92.436,0.00419546919980593,0.0017614827101610573
2021-07-01,92.597,0.0017402305602898472,0.00419546919980593
2021-07-02,92.226,-0.004014657248268856,0.0017402305602898472
2021-07-05,92.212,-0.00015181253350055114,-0.004014657248268856
2021-07-06,92.546,0.0036155442670056438,-0.00015181253350055114
2021-07-07,92.644,0.0010583725811102724,0.0036155442670056438
2021-07-08,92.417,-0.0024532463765827707,0.0010583725811102724
2021-07-09,92.13,-0.003110321288042213,-0.0024532463765827707
2021-07-12,92.261,0.0014208938835419153,-0.003110321288042213
2021-07-13,92.752,0.0053077475929945205,0.0014208938835419153
2021-07-14,92.41,-0.0036940666974279736,0.0053077475929945205
2021-07-15,92.624,0.0023130894366997523,-0.0036940666974279736
2021-07-16,92.687,0.0006799380762843874,0.0023130894366997523
2021-07-19,92.891,0.002198537350016054,0.0006799380762843874
2021-07-20,92.973,0.000882365657902806,0.002198537350016054
2021-07-21,92.754,-0.0023583011785997944,0.000882365657902806
2021-07-22,92.822,0.0007328534190133983,-0.0023583011785997944
2021-07-23,92.912,0.0009691279684286616,0.0007328534190133983
2021-07-26,92.649,-0.0028346492647224586,0.0009691279684286616
2021-07-27,92.432,-0.0023449203260619152,-0.0028346492647224586
2021-07-28,92.322,-0.0011907727356135862,-0.0023449203260619152
2021-07-29,91.864,-0.0049732438294078475,-0.0011907727356135862
2021-07-30,92.174,0.00336887265880179,-0.0049732438294078475
2021-08-02,92.048,-0.0013679150117523022,0.00336887265880179
2021-08-03,92.081,0.00035844435535234973,-0.0013679150117523022
2021-08-04,92.27,0.0020504371141745123,0.00035844435535234973
2021-08-05,92.244,-0.0002818214354691523,0.0020504371141745123
2021-08-06,92.8,0.0060093996371595815,-0.0002818214354691523
2021-08-09,92.945,0.0015612805669524105,0.0060093996371595815
2021-08-10,93.055,0.0011827958368197564,0.0015612805669524105
2021-08-11,92.922,-0.0014302846338347397,0.0011827958368197564
2021-08-12,93.035,0.0012153348775123642,-0.0014302846338347397
2021-08-13,92.518,-0.005572546257702797,0.0012153348775123642
2021-08-16,92.628,0.001188251573815197,-0.005572546257702797
2021-08-17,93.13,0.005404894777849183,0.001188251573815197
2021-08-18,93.136,6.442399581318396e-05,0.005404894777849183
2021-08-19,93.568,0.00462765415787891,6.442399581318396e-05
2021-08-20,93.496,-0.000769790056402714,0.00462765415787891
2021-08-23,92.958,-0.0057708763886461165,-0.000769790056402714
2021-08-24,92.893,-0.0006994850998946618,-0.0057708763886461165
2021-08-25,92.825,-0.0007322930791712926,-0.0006994850998946618
2021-08-26,93.062,0.002549937633272705,-0.0007322930791712926
2021-08-27,92.686,-0.004048501341220987,0.002549937633272705
2021-08-30,92.653,-0.0003561042235981295,-0.004048501341220987
2021-08-31,92.626,-0.0002914523523024389,-0.0003561042235981295
2021-09-01,92.449,-0.0019127386623142295,-0.0002914523523024389
2021-09-02,92.225,-0.0024258976342413138,-0.0019127386623142295
2021-09-03,92.035,-0.0020623039980539283,-0.0024258976342413138
2021-09-06,92.035,0.0,-0.0020623039980539283
2021-09-07,92.512,0.005169426349250229,0.0
2021-09-08,92.653,0.0015229662976616854,0.005169426349250229
2021-09-09,92.479,-0.0018797404147814127,0.0015229662976616854
2021-09-10,92.582,0.0011131465909680225,-0.0018797404147814127
2021-09-13,92.675,0.0010040107290121309,0.0011131465909680225
2021-09-14,92.623,-0.0005612580963100989,0.0010040107290121309
2021-09-15,92.548,-0.0008100620950500591,-0.0005612580963100989
2021-09-16,92.932,0.0041406140676057464,-0.0008100620950500591
2021-09-17,93.195,0.0028260292707252745,0.0041406140676057464
2021-09-20,93.276,0.0008687678523160645,0.0028260292707252745
2021-09-21,93.204,-0.0007722008105723445,0.0008687678523160645
2021-09-22,93.462,0.002764297347013438,-0.0007722008105723445
2021-09-23,93.033,-0.0046006676499567275,0.002764297347013438
2021-09-24,93.327,0.003155186133315658,-0.0046006676499567275
2021-09-27,93.383,0.0005998607645997634,0.003155186133315658
2021-09-28,93.766,0.004093001134805607,0.0005998607645997634
2021-09-29,94.338,0.00608176076090577,0.004093001134805607
2021-09-30,94.23,-0.0011454754975288675,0.00608176076090577
2021-10-01,94.035,-0.0020715488246233938,-0.0011454754975288675
2021-10-04,93.776,-0.002758093659968117,-0.0020715488246233938
2021-10-05,93.975,0.0021198297161682837,-0.002758093659968117
2021-10-06,94.266,0.003091783743273757,0.0021198297161682837
2021-10-07,94.217,-0.0005199408021294893,0.003091783743273757
2021-10-08,94.067,-0.001593338060951337,-0.0005199408021294893
2021-10-11,94.316,0.0026435521783666877,-0.001593338060951337
2021-10-12,94.516,0.0021182858285204646,0.0026435521783666877
2021-10-13,94.08,-0.0046236481870049004,0.0021182858285204646
2021-10-14,93.956,-0.0013188965727275752,-0.0046236481870049004
2021-10-15,93.937,-0.00020224276651888444,-0.0013188965727275752
2021-10-18,93.953,0.0001703124172514054,-0.00020224276651888444
2021-10-19,93.734,-0.0023336736096809425,0.0001703124172514054
2021-10-20,93.558,-0.001879418787837213,-0.0023336736096809425
2021-10-21,93.77,0.002263410600730237,-0.001879418787837213
2021-10-22,93.642,-0.0013659746430622923,0.002263410600730237
2021-10-25,93.813,0.0018244383711525643,-0.0013659746430622923
2021-10-26,93.949,0.0014486426836498717,0.0018244383711525643
2021-10-27,93.802,-0.001565904096784229,0.0014486426836498717
2021-10-28,93.345,-0.0048838710571988304,-0.001565904096784229
2021-10-29,94.123,0.008300130865044286,-0.0048838710571988304
2021-11-01,93.879,-0.002595718524281624,0.008300130865044286
2021-11-02,94.09,0.0022450519886208367,-0.002595718524281624
2021-11-03,93.864,-0.0024048448973515934,0.0022450519886208367
2021-11-04,94.347,0.005132548685332238,-0.0024048448973515934
2021-11-05,94.32,-0.0002862185775395548,0.005132548685332238
2021-11-08,94.049,-0.0028773331808144517,-0.0002862185775395548
2021-11-09,93.955,-0.0009999788071850808,-0.0028773331808144517
2021-11-10,94.85,0.00948075213990718,-0.0009999788071850808
2021-11-11,95.178,0.003452126273349904,0.00948075213990718
2021-11-12,95.128,-0.0005254695190954215,0.003452126273349904
2021-11-15,95.407,0.002928597889184782,-0.0005254695190954215
2021-11-16,95.915,0.0053104315638387405,0.002928597889184782
2021-11-17,95.828,-0.0009074647415584572,0.0053104315638387405
2021-11-18,95.544,-0.0029680434806169877,-0.0009074647415584572
2021-11-19,96.031,0.005084181642011743,-0.0029680434806169877
2021-11-22,96.548,0.005369237996215728,0.005084181642011743
2021-11-23,96.491,-0.0005905542574980262,0.005369237996215728
2021-11-24,96.875,0.003971747926655956,-0.0005905542574980262
2021-11-25,96.774,-0.0010431245104105546,0.003971747926655956
2021-11-26,96.089,-0.007103517838264681,-0.0010431245104105546
2021-11-29,96.341,0.0026191357278729536,-0.007103517838264681
2021-11-30,95.994,-0.0036082915380788705,0.0026191357278729536
2021-12-01,96.028,0.0003541260934198249,-0.0036082915380788705
2021-12-02,96.156,0.001332056975884396,0.0003541260934198249
2021-12-03,96.117,-0.00040567318900583215,0.001332056975884396
2021-12-06,96.328,0.002192835194989833,-0.00040567318900583215
2021-12-07,96.369,0.00042553854620160027,0.002192835194989833
2021-12-08,95.894,-0.004941158376063117,0.00042553854620160027
2021-12-09,96.271,0.003923716427827738,-0.004941158376063117
2021-12-10,96.097,-0.001809033180702788,0.003923716427827738
2021-12-13,96.317,0.0022867368888752166,-0.001809033180702788
2021-12-14,96.571,0.002633654211924394,0.0022867368888752166
2021-12-15,96.511,-0.0006214976220600567,0.002633654211924394
2021-12-16,96.042,-0.004871395693305328,-0.0006214976220600567
2021-12-17,96.565,0.005430760931947187,-0.004871395693305328
2021-12-20,96.551,-0.00014499057586655443,0.005430760931947187
2021-12-21,96.491,-0.0006216264018409868,-0.00014499057586655443
2021-12-22,96.076,-0.004310194815117227,-0.0006216264018409868
2021-12-23,96.019,-0.0005934563801544962,-0.004310194815117227
2021-12-27,96.093,0.0007703839808013243,-0.0005934563801544962
2021-12-28,96.202,0.0011336749439566074,0.0007703839808013243
2021-12-29,95.929,-0.0028418129685133693,0.0011336749439566074
2021-12-30,95.968,0.00040646805877062676,-0.0028418129685133693
2021-12-31,95.968,0.0,0.00040646805877062676
2022-01-03,96.213,0.0025496811102673394,0.0
2022-01-04,96.262,0.0005091570443805916,0.0025496811102673394
2022-01-05,96.171,-0.0009457837978240259,0.0005091570443805916
2022-01-06,96.32,0.0015481246370882239,-0.0009457837978240259
2022-01-07,95.719,-0.006259165712394386,0.0015481246370882239
2022-01-10,95.991,0.002837621224913951,-0.006259165712394386
2022-01-11,95.624,-0.003830602497350474,0.002837621224913951
2022-01-12,94.915,-0.007442080333174467,-0.003830602497350474
2022-01-13,94.79,-0.0013178357775549114,-0.007442080333174467
2022-01-14,95.165,0.003948308674797099,-0.0013178357775549114
2022-01-17,95.258,0.0009767728414545997,0.003948308674797099
2022-01-18,95.732,0.004963620851166105,0.0009767728414545997
2022-01-19,95.51,-0.002321666785721944,0.004963620851166105
2022-01-20,95.735,0.002353003778522176,-0.002321666785721944
2022-01-21,95.642,-0.0009719037012872638,0.002353003778522176
2022-01-24,95.918,0.0028816056690746192,-0.0009719037012872638
2022-01-25,95.948,0.00031271825382781735,0.0028816056690746192
2022-01-26,96.39,0.004596083749093137,0.00031271825382781735
2022-01-27,97.255,0.008933933262778663,0.004596083749093137
2022-01-28,97.27,0.00015422182269361588,0.008933933262778663
2022-01-31,96.54,-0.007533186649002073,0.00015422182269361588
2022-02-01,96.385,-0.0016068423827921925,-0.007533186649002073
2022-02-02,95.936,-0.0046692853694222086,-0.0016068423827921925
2022-02-03,95.379,-0.00582287404329213,-0.0046692853694222086
2022-02-04,95.485,0.0011107386505369138,-0.00582287404329213
2022-02-07,95.399,-0.0009010708683683891,0.0011107386505369138
2022-02-08,95.643,0.002554413507768567,-0.0009010708683683891
2022-02-09,95.494,-0.0015590914389366402,0.002554413507768567
2022-02-10,95.553,0.0006176490798144926,-0.0015590914389366402
2022-02-11,96.082,0.005520926174100812,0.0006176490798144926
2022-02-14,96.374,0.0030344621530152124,0.005520926174100812
2022-02-15,95.989,-0.004002854125440049,0.0030344621530152124
2022-02-16,95.701,-0.0030048538442223895,-0.004002854125440049
2022-02-17,95.8,0.0010339372517060288,-0.0030048538442223895
2022-02-18,96.043,0.0025333228729631004,0.0010339372517060288
2022-02-21,96.078,0.0003643537186169394,0.0025333228729631004
2022-02-22,96.025,-0.000551787336426197,0.0003643537186169394
2022-02-23,96.19,0.0017168279325556555,-0.000551787336426197
2022-02-24,97.137,0.009796951014904508,0.0017168279325556555
2022-02-25,96.615,-0.005388344512464928,0.009796951014904508
2022-02-28,96.707,0.0009517800037773915,-0.005388344512464928
2022-03-01,97.409,0.0072328201729695415,0.0009517800037773915
2022-03-02,97.385,-0.0002464141618472772,0.0072328201729695415
2022-03-03,97.785,0.004098996362749137,-0.0002464141618472772
2022-03-04,98.648,0.00878676752361694,0.004098996362749137
2022-03-07,99.293,0.006517116543938076,0.00878676752361694
2022-03-08,99.062,-0.002329158371917439,0.006517116543938076
2022-03-09,97.968,-0.011105022004651287,-0.002329158371917439
2022-03-10,98.507,0.0054867169072244796,-0.011105022004651287
2022-03-11,99.124,0.006243979988918501,0.0054867169072244796
2022-03-14,98.999,-0.0012618425582683977,0.006243979988918501
2022-03-15,99.097,0.000989419352180477,-0.0012618425582683977
2022-03-16,98.618,-0.004845367697409858,0.000989419352180477
2022-03-17,97.974,-0.0065516633800162295,-0.004845367697409858
2022-03-18,98.233,0.0026400704402515193,-0.0065516633800162295
2022-03-21,98.498,0.0026940356148957146,0.0026400704402515193
2022-03-22,98.493,-5.076374048648963e-05,0.0026940356148957146
2022-03-23,98.622,0.0013088807895550924,-5.076374048648963e-05
2022-03-24,98.789,0.0016919020706739497,0.0013088807895550924
2022-03-25,98.789,0.0,0.0016919020706739497
2022-03-28,99.091,0.0030523573324733196,0.0
2022-03-29,98.404,-0.006957166217084272,0.0030523573324733196
2022-03-30,97.792,-0.006238679534505717,-0.006957166217084272
2022-03-31,98.312,0.005303320878295518,-0.006238679534505717
2022-04-01,98.632,0.0032496575839555896,0.005303320878295518
2022-04-04,99.0,0.003724097568338223,0.0032496575839555896
2022-04-05,99.472,0.004756347392391775,0.003724097568338223
2022-04-06,99.599,0.0012759268525255655,0.004756347392391775
2022-04-07,99.751,0.001524956402871761,0.0012759268525255655
2022-04-08,99.796,0.0004510215714876033,0.001524956402871761
2022-04-11,99.932,0.0013618523293607166,0.0004510215714876033
2022-04-12,100.292,0.0035959763857609586,0.0013618523293607166
2022-04-13,99.875,-0.004166526982549426,0.0035959763857609586
2022-04-14,100.321,0.0044556408505638636,-0.004166526982549426
2022-04-15,100.321,0.0,0.0044556408505638636
2022-04-18,100.781,0.004574800869911787,0.0
2022-04-19,100.961,0.0017844578497719652,0.004574800869911787
2022-04-20,100.39,-0.0056717029532512815,0.0017844578497719652
2022-04-21,100.578,0.0018709451737605302,-0.0056717029532512815
2022-04-22,101.22,0.006362819908736002,0.0018709451737605302
2022-04-25,101.752,0.005242114363251414,0.006362819908736002
2022-04-26,102.303,0.005400517891609569,0.005242114363251414
2022-04-27,102.954,0.00634328849074619,0.005400517891609569
2022-04-28,103.623,0.006477026375783902,0.00634328849074619
2022-04-29,102.959,-0.006428462176330873,0.006477026375783902
2022-05-02,103.744,0.007595475382218855,-0.006428462176330873
2022-05-03,103.465,-0.002692934849418776,0.007595475382218855
2022-05-04,102.587,-0.008522172207983765,-0.002692934849418776
2022-05-05,103.752,0.011292216977631919,-0.008522172207983765
2022-05-06,103.66,-0.0008871232718798204,0.011292216977631919
2022-05-09,103.651,-8.682607295955609e-05,-0.0008871232718798204
2022-05-10,103.92,0.0025918856737430895,-8.682607295955609e-05
2022-05-11,103.846,-0.0007123398739846002,0.0025918856737430895
2022-05-12,104.851,0.009631262248518508,-0.0007123398739846002
2022-05-13,104.563,-0.0027505341722185977,0.009631262248518508
2022-05-16,104.187,-0.0036023991053541096,-0.0027505341722185977
2022-05-17,103.36,-0.007969321425013614,-0.0036023991053541096
2022-05-18,103.81,0.00434426517086228,-0.007969321425013614
2022-05-19,102.724,-0.01051652521170777,0.00434426517086228
2022-05-20,103.15,0.00413845952381459,-0.01051652521170777
2022-05-23,102.076,-0.010466605641509584,0.00413845952381459
2022-05-24,101.857,-0.0021477650422964093,-0.010466605641509584
2022-05-25,102.056,0.0019518134025339887,-0.0021477650422964093
2022-05-26,101.829,-0.002226746389350768,0.0019518134025339887
2022-05-27,101.668,-0.001582333239235392,-0.002226746389350768
2022-05-30,101.668,0.0,-0.001582333239235392
2022-05-31,101.752,0.0008258775417805552,0.0
2022-06-01,102.498,0.00730480604379225,0.0008258775417805552
2022-06-02,101.824,-0.00659745347765396,0.00730480604379225
2022-06-03,102.14,0.003098588504176182,-0.00659745347765396
2022-06-06,102.437,0.0029035542476230393,0.003098588504176182
2022-06-07,102.318,-0.0011623649082887879,0.0029035542476230393
2022-06-08,102.542,0.0021868601900874997,-0.0011623649082887879
2022-06-09,103.223,0.006619225684165076,0.0021868601900874997
2022-06-10,104.148,0.008921268017023096,0.006619225684165076
2022-06-13,105.078,0.008889967068474357,0.008921268017023096
2022-06-14,105.518,0.004178622958009079,0.008889967068474357
2022-06-15,105.158,-0.003417573434033064,0.004178622958009079
2022-06-16,103.631,-0.014627468177657178,-0.003417573434033064
2022-06-17,104.7,0.010262605011589945,-0.014627468177657178
2022-06-20,104.7,0.0,0.010262605011589945
2022-06-21,104.435,-0.0025342495692107564,0.0
2022-06-22,104.197,-0.0022815301894246773,-0.0025342495692107564
2022-06-23,104.431,0.0022432281201507113,-0.0022815301894246773
2022-06-24,104.185,-0.002358401215842867,0.0022432281201507113
2022-06-27,103.939,-0.0023639764233041576,-0.002358401215842867
2022-06-28,104.506,0.00544029742569802,-0.0023639764233041576
2022-06-29,105.106,0.005724878716017286,0.00544029742569802
2022-06-30,104.685,-0.0040135236033501135,0.005724878716017286
2022-07-01,105.138,0.004317931817112354,-0.0040135236033501135
2022-07-04,105.138,0.0,0.004317931817112354
2022-07-05,106.535,0.01319979670299268,0.0
2022-07-06,107.096,0.005252058826266976,0.01319979670299268
2022-07-07,107.13,0.00031742179087015156,0.005252058826266976
2022-07-08,107.007,-0.0011487973916444146,0.00031742179087015156
2022-07-11,108.021,0.009431399783971128,-0.0011487973916444146
2022-07-12,108.072,0.0004720190005867977,0.009431399783971128
2022-07-13,107.957,-0.0010646719733273364,0.0004720190005867977
2022-07-14,108.544,0.005422621035330394,-0.0010646719733273364
2022-07-15,108.063,-0.00444123034458276,0.005422621035330394
2022-07-18,107.366,-0.006470831986819566,-0.00444123034458276
2022-07-19,106.682,-0.00639111160335942,-0.006470831986819566
2022-07-20,107.076,0.0036864159113932293,-0.00639111160335942
2022-07-21,106.91,-0.001551503680606111,0.0036864159113932293
2022-07-22,106.73,-0.0016850780995348938,-0.001551503680606111
2022-07-25,106.483,-0.0023169329308718786,-0.0016850780995348938
2022-07-26,107.189,0.00660828343643593,-0.0023169329308718786
2022-07-27,106.452,-0.006899452104987565,0.00660828343643593
2022-07-28,106.351,-0.0009492348095074345,-0.006899452104987565
2022-07-29,105.903,-0.004221363698931416,-0.0009492348095074345
2022-08-01,105.45,-0.004286673893227704,-0.004221363698931416
2022-08-02,106.241,0.007473191409643723,-0.004286673893227704
2022-08-03,106.506,0.00249122325629436,0.007473191409643723
2022-08-04,105.693,-0.007662656073075839,0.00249122325629436
2022-08-05,106.621,0.008741824936343305,-0.007662656073075839
2022-08-08,106.435,-0.0017460202693478136,0.008741824936343305
2022-08-09,106.374,-0.000573284040342956,-0.0017460202693478136
2022-08-10,105.196,-0.011135909377262658,-0.000573284040342956
2022-08-11,105.09,-0.0010081508895306008,-0.011135909377262658
2022-08-12,105.631,0.005134762920232701,-0.0010081508895306008
2022-08-15,106.546,0.008624927981670125,0.005134762920232701
2022-08-16,106.5,-0.00043183162992815476,0.008624927981670125
2022-08-17,106.574,0.0006945943942028148,-0.00043183162992815476
2022-08-18,107.484,0.008502419737375996,0.0006945943942028148
2022-08-19,108.169,0.006352819611002123,0.008502419737375996
2022-08-22,109.046,0.008074992661009655,0.006352819611002123
2022-08-23,108.624,-0.003877433993778945,0.008074992661009655
2022-08-24,108.677,0.00048780264288674846,-0.003877433993778945
2022-08-25,108.47,-0.0019065431500517934,0.00048780264288674846
2022-08-26,108.803,0.0030652705189849645,-0.0019065431500517934
2022-08-29,108.835,0.00029406629568903435,0.0030652705189849645
2022-08-30,108.773,-0.0005698320068899365,0.00029406629568903435
2022-08-31,108.7,-0.0006713477327465679,-0.0005698320068899365
2022-09-01,109.691,0.00907552785585405,-0.0006713477327465679
2022-09-02,109.534,-0.001432318639214855,0.00907552785585405
2022-09-05,109.826,0.0026622918715327594,-0.001432318639214855
2022-09-06,110.214,0.003526635176646225,0.0026622918715327594
2022-09-07,109.84,-0.0033991689322665167,0.003526635176646225
2022-09-08,109.707,-0.0012115858223494878,-0.0033991689322665167
2022-09-09,109.003,-0.006437770851191748,-0.0012115858223494878
2022-09-12,108.33,-0.006193280828698445,-0.006437770851191748
2022-09-13,109.815,0.01361500780923969,-0.006193280828698445
2022-09-14,109.658,-0.001430700147902573,0.01361500780923969
2022-09-15,109.739,0.000738387522894171,-0.001430700147902573
2022-09-16,109.764,0.00022778732052038258,0.000738387522894171
2022-09-19,109.737,-0.00024601254788066715,0.00022778732052038258
2022-09-20,110.215,0.004346409693954333,-0.00024601254788066715
2022-09-21,110.642,0.0038667602297954694,0.004346409693954333
2022-09-22,111.353,0.006405571576888389,0.0038667602297954694
2022-09-23,113.192,0.01638015647866602,0.006405571576888389
2022-09-26,114.103,0.008016057354410345,0.01638015647866602
2022-09-27,114.106,2.629168876060721e-05,0.008016057354410345
2022-09-28,112.604,-0.013250601883507988,2.629168876060721e-05
2022-09-29,112.254,-0.0031130783219774087,-0.013250601883507988
